,DATE,TIME,GAZR,GMKN,LKOH,SBRF,VTBR,RTS
1963,20210628,190000,27003.0,25213.0,66481.0,31229.0,4889.0,164150.0
1964,20210628,200000,27002.0,25261.0,66404.0,31236.0,4895.0,164070.0
1965,20210628,210000,26975.0,25231.0,66496.0,31243.0,4895.0,164100.0
1966,20210628,220000,26923.0,25225.0,66353.0,31270.0,4847.0,164220.0
1967,20210628,230000,26951.0,25228.0,66375.0,31270.0,4888.0,164270.0
1968,20210629,0,26956.0,25225.0,66387.0,31259.0,4902.0,164170.0
1969,20210629,80000,26930.0,25200.0,66300.0,31180.0,4877.0,163900.0
1970,20210629,90000,26896.0,25201.0,66275.0,31174.0,4889.0,163830.0
1971,20210629,100000,26861.0,25205.0,66163.0,31154.0,4889.0,163560.0
1972,20210629,110000,26797.0,24956.0,65871.0,31000.0,4860.0,162700.0
1973,20210629,120000,26571.0,24701.0,65493.0,30709.0,4773.0,161050.0
1974,20210629,130000,26639.0,24807.0,65480.0,30771.0,4789.0,161390.0
1975,20210629,140000,26771.0,24891.0,65496.0,30834.0,4843.0,161570.0
1976,20210629,150000,26819.0,25007.0,66203.0,30923.0,4816.0,161520.0
1977,20210629,160000,26851.0,25113.0,65839.0,30919.0,4802.0,161810.0
1978,20210629,170000,26886.0,25128.0,65565.0,30968.0,4815.0,161970.0
1979,20210629,180000,26836.0,25001.0,65519.0,30876.0,4804.0,161450.0
1980,20210629,190000,26850.0,24987.0,65614.0,30789.0,4806.0,160900.0
1981,20210629,200000,26824.0,25029.0,65625.0,30859.0,4805.0,161020.0
1982,20210629,210000,26882.0,25005.0,65700.0,30887.0,4800.0,161320.0
1983,20210629,220000,26903.0,25021.0,65689.0,30880.0,4810.0,161430.0
1984,20210629,230000,26903.0,25058.0,65717.0,30897.0,4805.0,161540.0
1985,20210630,0,26927.0,25013.0,65763.0,30905.0,4810.0,161250.0
1986,20210630,80000,27000.0,25101.0,65866.0,30970.0,4820.0,161770.0
1987,20210630,90000,26986.0,25081.0,65818.0,30979.0,4821.0,161710.0
1988,20210630,100000,27006.0,25086.0,65811.0,30968.0,4825.0,162010.0
1989,20210630,110000,27077.0,25069.0,65543.0,30854.0,4774.0,161760.0
1990,20210630,120000,27150.0,24947.0,65575.0,30773.0,4746.0,160820.0
1991,20210630,130000,27155.0,24919.0,65757.0,30756.0,4729.0,161130.0
1992,20210630,140000,27198.0,24957.0,65755.0,30718.0,4731.0,161260.0
1993,20210630,150000,27369.0,25132.0,66208.0,30802.0,4768.0,162580.0
1994,20210630,160000,27292.0,25053.0,66130.0,30781.0,4777.0,162370.0
1995,20210630,170000,27328.0,25095.0,66334.0,30729.0,4785.0,162780.0
1996,20210630,180000,27360.0,25275.0,66679.0,30759.0,4797.0,162940.0
1997,20210630,190000,27362.0,25058.0,66574.0,30810.0,4797.0,162620.0
1998,20210630,200000,27380.0,25109.0,66730.0,30828.0,4800.0,162840.0
1999,20210630,210000,27368.0,25124.0,66689.0,30846.0,4791.0,162740.0
2000,20210630,220000,27394.0,25122.0,66702.0,30843.0,4795.0,162670.0
2001,20210630,230000,27405.0,25135.0,66361.0,30901.0,4790.0,162940.0
2002,20210701,0,27434.0,25099.0,66542.0,30908.0,4794.0,162800.0
2003,20210701,80000,27548.0,25089.0,66575.0,30940.0,4803.0,163090.0
2004,20210701,90000,27545.0,25100.0,66682.0,30932.0,4803.0,163010.0
2005,20210701,100000,27519.0,25043.0,66580.0,30915.0,4795.0,163110.0
2006,20210701,110000,27591.0,25055.0,67300.0,30923.0,4829.0,163900.0
2007,20210701,120000,27717.0,25025.0,67454.0,30839.0,4816.0,163810.0
2008,20210701,130000,27802.0,25052.0,67460.0,30862.0,4816.0,163890.0
2009,20210701,140000,27764.0,25005.0,67812.0,30784.0,4813.0,164070.0
2010,20210701,150000,27902.0,24975.0,68113.0,30874.0,4840.0,164670.0
2011,20210701,160000,27824.0,24982.0,68080.0,30884.0,4847.0,164650.0
2012,20210701,170000,27746.0,25006.0,68110.0,30835.0,4835.0,164140.0
2013,20210701,180000,27644.0,24816.0,68441.0,30785.0,4820.0,163160.0
2014,20210701,190000,27642.0,24889.0,68609.0,30831.0,4836.0,163000.0
2015,20210701,200000,27689.0,24899.0,68415.0,30829.0,4835.0,162870.0
2016,20210701,210000,27741.0,24906.0,68351.0,30819.0,4833.0,163000.0
2017,20210701,220000,27823.0,24899.0,68498.0,30859.0,4834.0,163340.0
2018,20210701,230000,27840.0,24918.0,68576.0,30864.0,4838.0,163530.0
2019,20210702,0,27843.0,24873.0,68728.0,30849.0,4845.0,163370.0
2020,20210702,80000,27908.0,24858.0,68754.0,30869.0,4837.0,163690.0
2021,20210702,90000,27920.0,24867.0,68789.0,30859.0,4847.0,163630.0
2022,20210702,100000,27861.0,24849.0,68801.0,30779.0,4834.0,162950.0
2023,20210702,110000,27695.0,25092.0,69486.0,30868.0,4817.0,163440.0
2024,20210702,120000,27620.0,25002.0,69341.0,31015.0,4809.0,162910.0
2025,20210702,130000,27650.0,24970.0,69246.0,31034.0,4816.0,162880.0
2026,20210702,140000,27713.0,25096.0,69411.0,31089.0,4828.0,163510.0
2027,20210702,150000,27767.0,25130.0,69328.0,31024.0,4816.0,163310.0
2028,20210702,160000,27840.0,25214.0,69187.0,31066.0,4825.0,164390.0
2029,20210702,170000,27810.0,25234.0,69157.0,31076.0,4822.0,164210.0
2030,20210702,180000,27815.0,25325.0,69138.0,30936.0,4799.0,163950.0
2031,20210702,190000,27819.0,25344.0,69130.0,31015.0,4802.0,164070.0
2032,20210702,200000,27839.0,25321.0,69144.0,31037.0,4810.0,164260.0
2033,20210702,210000,27828.0,25320.0,69155.0,31050.0,4809.0,164430.0
2034,20210702,220000,27840.0,25327.0,69192.0,31043.0,4812.0,164350.0
2035,20210702,230000,27840.0,25328.0,69180.0,31024.0,4817.0,164440.0
2036,20210703,0,27850.0,25302.0,69163.0,31032.0,4815.0,164380.0
2037,20210705,80000,27839.0,25375.0,69061.0,31025.0,4815.0,164240.0
2038,20210705,90000,27871.0,25404.0,69069.0,31085.0,4818.0,164210.0
2039,20210705,100000,27882.0,25423.0,69325.0,31105.0,4825.0,164460.0
2040,20210705,110000,28061.0,25251.0,68411.0,30870.0,4816.0,163740.0
2041,20210705,120000,28104.0,25340.0,68607.0,30793.0,4829.0,164090.0
2042,20210705,130000,28145.0,25371.0,68549.0,30820.0,4860.0,164090.0
2043,20210705,140000,28129.0,25458.0,68631.0,30839.0,4878.0,164200.0
2044,20210705,150000,28111.0,25288.0,68884.0,30834.0,4885.0,164190.0
2045,20210705,160000,28112.0,25189.0,68586.0,30914.0,4926.0,163870.0
2046,20210705,170000,28114.0,25165.0,68539.0,30904.0,4931.0,163750.0
2047,20210705,180000,28132.0,25169.0,68587.0,30989.0,4960.0,163930.0
2048,20210705,190000,28174.0,25138.0,68967.0,31020.0,4972.0,164200.0
2049,20210705,200000,28183.0,25199.0,69014.0,30990.0,4997.0,164500.0
2050,20210705,210000,28296.0,25205.0,69135.0,30991.0,4983.0,164670.0
2051,20210705,220000,28367.0,25205.0,69058.0,30990.0,5000.0,164590.0
2052,20210705,230000,28349.0,25216.0,69082.0,30997.0,4988.0,164630.0
2053,20210706,0,28349.0,25205.0,69168.0,30989.0,4994.0,164610.0
2054,20210706,80000,28419.0,25255.0,69260.0,31028.0,5013.0,165110.0
2055,20210706,90000,28407.0,25268.0,69264.0,31048.0,5008.0,165130.0
2056,20210706,100000,28434.0,25234.0,69280.0,31018.0,5012.0,165240.0
2057,20210706,110000,28726.0,25090.0,69618.0,30822.0,4965.0,165900.0
2058,20210706,120000,28716.0,25110.0,69594.0,30848.0,4952.0,165970.0
2059,20210706,130000,28746.0,24880.0,69833.0,30821.0,4935.0,165900.0
2060,20210706,140000,28710.0,24900.0,69744.0,30784.0,4926.0,165610.0
2061,20210706,150000,28684.0,24837.0,69437.0,30713.0,4928.0,165220.0
2062,20210706,160000,28747.0,24731.0,69211.0,30693.0,4903.0,164710.0
2063,20210706,170000,28800.0,24788.0,69584.0,30630.0,4909.0,164410.0
2064,20210706,180000,28779.0,24820.0,69432.0,30510.0,4894.0,162510.0
2065,20210706,190000,28753.0,24839.0,69199.0,30554.0,4875.0,162650.0
2066,20210706,200000,28587.0,24819.0,69016.0,30545.0,4867.0,162190.0
2067,20210706,210000,28626.0,24837.0,69164.0,30609.0,4877.0,162490.0
2068,20210706,220000,28554.0,24802.0,69085.0,30616.0,4880.0,162440.0
2069,20210706,230000,28618.0,24782.0,69028.0,30612.0,4895.0,162520.0
2070,20210707,0,28569.0,24755.0,68960.0,30595.0,4893.0,161970.0
2071,20210707,80000,28515.0,24804.0,69032.0,30589.0,4926.0,162420.0
2072,20210707,90000,28463.0,24825.0,69057.0,30592.0,4928.0,162440.0
2073,20210707,100000,28562.0,24825.0,69100.0,30667.0,4931.0,162840.0
2074,20210707,110000,28715.0,24949.0,69362.0,30763.0,4889.0,163810.0
2075,20210707,120000,28598.0,25064.0,69375.0,30764.0,4885.0,163000.0
2076,20210707,130000,28642.0,25101.0,69518.0,30816.0,4907.0,163760.0
2077,20210707,140000,28729.0,25061.0,69435.0,30786.0,4913.0,163700.0
2078,20210707,150000,28712.0,25177.0,69361.0,30869.0,4903.0,164090.0
2079,20210707,160000,28620.0,25080.0,68970.0,30752.0,4896.0,163220.0
2080,20210707,170000,28656.0,25006.0,68594.0,30610.0,4876.0,162820.0
2081,20210707,180000,28680.0,24956.0,68414.0,30673.0,4867.0,162010.0
2082,20210707,190000,28879.0,25058.0,68200.0,30630.0,4876.0,161990.0
2083,20210707,200000,28876.0,25038.0,68305.0,30673.0,4870.0,162090.0
2084,20210707,210000,28816.0,25033.0,68332.0,30661.0,4869.0,162010.0
2085,20210707,220000,28883.0,25015.0,68435.0,30703.0,4876.0,162440.0
2086,20210707,230000,28874.0,25000.0,68438.0,30687.0,4874.0,162230.0
2087,20210708,0,28949.0,24978.0,68445.0,30702.0,4886.0,162190.0
2088,20210708,80000,28836.0,24987.0,68309.0,30622.0,4868.0,161850.0
2089,20210708,90000,28880.0,24991.0,68307.0,30653.0,4844.0,162020.0
2090,20210708,100000,28820.0,24908.0,67997.0,30536.0,4839.0,160820.0
2091,20210708,110000,28563.0,24737.0,67130.0,30502.0,4804.0,159880.0
2092,20210708,120000,28500.0,24673.0,67190.0,30464.0,4815.0,159630.0
2093,20210708,130000,28386.0,24735.0,67160.0,30364.0,4800.0,159770.0
2094,20210708,140000,28431.0,24843.0,67313.0,30420.0,4824.0,160010.0
2095,20210708,150000,28381.0,24872.0,67078.0,30347.0,4824.0,159410.0
2096,20210708,160000,28382.0,24707.0,66800.0,30315.0,4792.0,159430.0
2097,20210708,170000,28385.0,24833.0,66863.0,30405.0,4801.0,160110.0
2098,20210708,180000,28335.0,24745.0,67033.0,30435.0,4787.0,159810.0
2099,20210708,190000,28388.0,24758.0,67408.0,30562.0,4794.0,160830.0
2100,20210708,200000,28437.0,24816.0,67469.0,30579.0,4817.0,160920.0
2101,20210708,210000,28386.0,24813.0,67417.0,30549.0,4801.0,160820.0
2102,20210708,220000,28412.0,24810.0,67498.0,30546.0,4804.0,160670.0
2103,20210708,230000,28436.0,24791.0,67455.0,30523.0,4806.0,160630.0
2104,20210709,0,28455.0,24776.0,67565.0,30519.0,4802.0,160990.0
2105,20210709,80000,28470.0,24760.0,67398.0,30437.0,4802.0,160470.0
2106,20210709,90000,28487.0,24770.0,67380.0,30437.0,4808.0,160920.0
2107,20210709,100000,28568.0,24816.0,67598.0,30546.0,4819.0,161340.0
2108,20210709,110000,28486.0,24823.0,67056.0,30447.0,4803.0,161300.0
2109,20210709,120000,28683.0,24993.0,67419.0,30467.0,4797.0,161750.0
2110,20210709,130000,28721.0,25129.0,67545.0,30551.0,4817.0,162310.0
2111,20210709,140000,28674.0,25077.0,67507.0,30527.0,4823.0,162220.0
2112,20210709,150000,28681.0,25183.0,67281.0,30534.0,4841.0,162250.0
2113,20210709,160000,28641.0,25152.0,67236.0,30560.0,4830.0,162290.0
2114,20210709,170000,28648.0,25172.0,67143.0,30607.0,4822.0,161690.0
2115,20210709,180000,28639.0,25083.0,66916.0,30623.0,4837.0,161710.0
2116,20210709,190000,28654.0,25038.0,67015.0,30613.0,4835.0,161720.0
2117,20210709,200000,28666.0,25058.0,67150.0,30644.0,4839.0,161770.0
2118,20210709,210000,28674.0,25075.0,67205.0,30643.0,4839.0,161770.0
2119,20210709,220000,28713.0,25085.0,67197.0,30633.0,4839.0,161920.0
2120,20210709,230000,28724.0,25075.0,67238.0,30613.0,4837.0,162030.0
2121,20210710,0,28719.0,25052.0,67241.0,30597.0,4842.0,161940.0
2122,20210712,80000,28744.0,25010.0,67190.0,30558.0,4863.0,161650.0
2123,20210712,90000,28756.0,25040.0,66964.0,30569.0,4861.0,161440.0
2124,20210712,100000,28767.0,25063.0,67085.0,30636.0,4867.0,161760.0
2125,20210712,110000,28670.0,24958.0,66620.0,30441.0,4812.0,160540.0
2126,20210712,120000,28827.0,25041.0,66613.0,30449.0,4836.0,161030.0
2127,20210712,130000,28828.0,25045.0,66460.0,30418.0,4819.0,160840.0
2128,20210712,140000,28859.0,25070.0,66473.0,30489.0,4823.0,160770.0
2129,20210712,150000,28946.0,25141.0,66749.0,30720.0,4826.0,161450.0
2130,20210712,160000,28955.0,25116.0,66640.0,30757.0,4812.0,161780.0
2131,20210712,170000,28945.0,25140.0,66526.0,30805.0,4832.0,161780.0
2132,20210712,180000,28955.0,25310.0,66717.0,30836.0,4839.0,162550.0
2133,20210712,190000,28863.0,25451.0,66528.0,30846.0,4846.0,162510.0
2134,20210712,200000,28866.0,25384.0,66655.0,30890.0,4836.0,162470.0
2135,20210712,210000,28868.0,25370.0,66642.0,30854.0,4824.0,162470.0
2136,20210712,220000,28892.0,25381.0,66650.0,30887.0,4831.0,162620.0
2137,20210712,230000,28874.0,25400.0,66685.0,30910.0,4832.0,162610.0
2138,20210713,0,28906.0,25421.0,66776.0,30894.0,4827.0,162750.0
2139,20210713,80000,28942.0,25471.0,66940.0,30981.0,4842.0,163360.0
2140,20210713,90000,28905.0,25484.0,66974.0,30990.0,4845.0,163330.0
2141,20210713,100000,28929.0,25453.0,67000.0,30976.0,4842.0,163510.0
2142,20210713,110000,28725.0,25641.0,66750.0,30749.0,4816.0,163040.0
2143,20210713,120000,28738.0,25791.0,66658.0,30715.0,4816.0,163270.0
2144,20210713,130000,28635.0,25643.0,66747.0,30631.0,4790.0,162670.0
2145,20210713,140000,28641.0,25631.0,66649.0,30636.0,4802.0,162660.0
2146,20210713,150000,28534.0,25740.0,66656.0,30597.0,4798.0,162350.0
2147,20210713,160000,28501.0,25647.0,66600.0,30494.0,4764.0,161460.0
2148,20210713,170000,28575.0,25771.0,66892.0,30560.0,4774.0,162490.0
2149,20210713,180000,28585.0,25947.0,66823.0,30579.0,4783.0,162900.0
2150,20210713,190000,28666.0,25947.0,66867.0,30622.0,4780.0,163150.0
2151,20210713,200000,28643.0,25940.0,67122.0,30611.0,4769.0,163070.0
2152,20210713,210000,28625.0,25948.0,67050.0,30587.0,4770.0,162460.0
2153,20210713,220000,28583.0,25935.0,66975.0,30565.0,4774.0,162410.0
2154,20210713,230000,28567.0,25931.0,66957.0,30584.0,4768.0,162420.0
2155,20210714,0,28540.0,25949.0,67050.0,30583.0,4760.0,162500.0
2156,20210714,80000,28577.0,25959.0,66976.0,30555.0,4740.0,162380.0
2157,20210714,90000,28587.0,25998.0,67122.0,30609.0,4744.0,162680.0
2158,20210714,100000,28592.0,25953.0,67066.0,30577.0,4748.0,162730.0
2159,20210714,110000,28795.0,25781.0,67257.0,30549.0,4790.0,162730.0
2160,20210714,120000,28872.0,25782.0,66727.0,30357.0,4777.0,161990.0
2161,20210714,130000,28880.0,25896.0,66852.0,30363.0,4777.0,162300.0
2162,20210714,140000,28877.0,25945.0,67026.0,30380.0,4785.0,162690.0
2163,20210714,150000,28891.0,25950.0,67814.0,30512.0,4783.0,163160.0
2164,20210714,160000,28895.0,26042.0,67885.0,30451.0,4787.0,163450.0
2165,20210714,170000,28803.0,26002.0,67220.0,30383.0,4786.0,162520.0
2166,20210714,180000,28745.0,26010.0,66862.0,30382.0,4792.0,162240.0
2167,20210714,190000,28768.0,26030.0,66490.0,30446.0,4785.0,161610.0
2168,20210714,200000,28803.0,26044.0,66516.0,30437.0,4792.0,161950.0
2169,20210714,210000,28800.0,25997.0,66539.0,30455.0,4792.0,161980.0
2170,20210714,220000,28793.0,26003.0,66526.0,30446.0,4796.0,162100.0
2171,20210714,230000,28785.0,25997.0,66479.0,30387.0,4796.0,161900.0
2172,20210715,0,28775.0,26010.0,66340.0,30392.0,4788.0,161750.0
2173,20210715,80000,28745.0,26029.0,66331.0,30436.0,4786.0,161730.0
2174,20210715,90000,28770.0,26017.0,66282.0,30431.0,4798.0,161830.0
2175,20210715,100000,28750.0,25974.0,66258.0,30361.0,4789.0,161460.0
2176,20210715,110000,28670.0,26090.0,65224.0,30472.0,4792.0,161090.0
2177,20210715,120000,28649.0,26152.0,65715.0,30563.0,4830.0,161910.0
2178,20210715,130000,28553.0,26073.0,65618.0,30489.0,4820.0,161750.0
2179,20210715,140000,28406.0,25867.0,65320.0,30389.0,4799.0,160710.0
2180,20210715,150000,28345.0,25880.0,65270.0,30426.0,4804.0,160910.0
2181,20210715,160000,28320.0,25899.0,64865.0,30359.0,4794.0,160590.0
2182,20210715,170000,28311.0,25960.0,64830.0,30403.0,4807.0,160800.0
2183,20210715,180000,28287.0,25948.0,64868.0,30404.0,4803.0,160360.0
2184,20210715,190000,28350.0,25974.0,65127.0,30490.0,4799.0,160750.0
2185,20210715,200000,28411.0,25913.0,65127.0,30502.0,4786.0,160440.0
2186,20210715,210000,28320.0,25869.0,64851.0,30410.0,4766.0,159910.0
2187,20210715,220000,28397.0,25890.0,64898.0,30463.0,4777.0,160350.0
2188,20210715,230000,28349.0,25897.0,64906.0,30436.0,4771.0,160290.0
2189,20210716,0,28320.0,25889.0,64986.0,30425.0,4768.0,160000.0
2190,20210716,80000,28390.0,25944.0,64965.0,30482.0,4789.0,160590.0
2191,20210716,90000,28344.0,25900.0,64925.0,30444.0,4778.0,160310.0
2192,20210716,100000,28273.0,25875.0,64702.0,30436.0,4784.0,160480.0
2193,20210716,110000,28415.0,25788.0,65167.0,30468.0,4795.0,160900.0
2194,20210716,120000,28481.0,25678.0,65261.0,30698.0,4811.0,161320.0
2195,20210716,130000,28432.0,25676.0,65123.0,30572.0,4812.0,161000.0
2196,20210716,140000,28387.0,25665.0,65042.0,30490.0,4793.0,160870.0
2197,20210716,150000,28395.0,25710.0,64906.0,30503.0,4796.0,160660.0
2198,20210716,160000,28316.0,25626.0,64877.0,30461.0,4801.0,160470.0
2199,20210716,170000,28208.0,25473.0,64391.0,30296.0,4808.0,159320.0
2200,20210716,180000,28214.0,25456.0,64208.0,30266.0,4798.0,159250.0
2201,20210716,190000,28246.0,25425.0,64389.0,30223.0,4792.0,159310.0
2202,20210716,200000,28247.0,25465.0,64583.0,30261.0,4791.0,159690.0
2203,20210716,210000,28218.0,25400.0,64357.0,30210.0,4784.0,159420.0
2204,20210716,220000,28212.0,25399.0,64358.0,30162.0,4776.0,159260.0
2205,20210716,230000,28196.0,25390.0,64296.0,30117.0,4783.0,159180.0
2206,20210717,0,28277.0,25511.0,64242.0,30110.0,4773.0,159300.0
2207,20210719,80000,28113.0,25450.0,64179.0,30050.0,4774.0,158600.0
2208,20210719,90000,28058.0,25440.0,64165.0,30057.0,4775.0,158460.0
2209,20210719,100000,28046.0,25350.0,63863.0,29959.0,4755.0,157990.0
2210,20210719,110000,28091.0,25368.0,63822.0,29868.0,4727.0,157940.0
2211,20210719,120000,27970.0,25367.0,63300.0,29793.0,4705.0,157170.0
2212,20210719,130000,27997.0,25454.0,63489.0,29845.0,4721.0,157210.0
2213,20210719,140000,28007.0,25368.0,63480.0,29785.0,4726.0,156820.0
2214,20210719,150000,27944.0,25238.0,63245.0,29664.0,4670.0,156110.0
2215,20210719,160000,27928.0,25108.0,63342.0,29707.0,4680.0,156150.0
2216,20210719,170000,27866.0,25145.0,63030.0,29500.0,4672.0,155370.0
2217,20210719,180000,27762.0,25278.0,62969.0,29276.0,4641.0,155310.0
2218,20210719,190000,27763.0,25403.0,62877.0,29313.0,4625.0,155420.0
2219,20210719,200000,27718.0,25239.0,62845.0,29289.0,4640.0,154980.0
2220,20210719,210000,27741.0,25254.0,62884.0,29334.0,4639.0,155090.0
2221,20210719,220000,27730.0,25227.0,62878.0,29320.0,4633.0,154900.0
2222,20210719,230000,27712.0,25261.0,62951.0,29342.0,4636.0,155310.0
2223,20210720,0,27884.0,25270.0,62934.0,29380.0,4646.0,155360.0
2224,20210720,80000,27845.0,25239.0,62970.0,29334.0,4649.0,155350.0
2225,20210720,90000,27897.0,25249.0,63330.0,29420.0,4653.0,155700.0
2226,20210720,100000,28053.0,25315.0,63343.0,29517.0,4676.0,156250.0
2227,20210720,110000,28017.0,25598.0,63391.0,29667.0,4678.0,156530.0
2228,20210720,120000,27926.0,25503.0,62950.0,29671.0,4677.0,156180.0
2229,20210720,130000,27817.0,25517.0,62942.0,29630.0,4678.0,155970.0
2230,20210720,140000,27745.0,25326.0,63019.0,29575.0,4675.0,155840.0
2231,20210720,150000,27775.0,25413.0,63122.0,29608.0,4678.0,156070.0
2232,20210720,160000,27662.0,25269.0,62947.0,29534.0,4639.0,155450.0
2233,20210720,170000,27746.0,25300.0,62968.0,29729.0,4664.0,155710.0
2234,20210720,180000,27885.0,25360.0,63619.0,29855.0,4665.0,156490.0
2235,20210720,190000,27812.0,25309.0,63649.0,29861.0,4655.0,156440.0
2236,20210720,200000,27920.0,25296.0,63641.0,29876.0,4663.0,156780.0
2237,20210720,210000,27936.0,25288.0,63610.0,29819.0,4659.0,156680.0
2238,20210720,220000,28038.0,25317.0,63789.0,29891.0,4672.0,157030.0
2239,20210720,230000,28035.0,25299.0,63774.0,29916.0,4676.0,157030.0
2240,20210721,0,28017.0,25355.0,63747.0,29859.0,4671.0,156990.0
2241,20210721,80000,28029.0,25374.0,63692.0,29863.0,4664.0,156710.0
2242,20210721,90000,28051.0,25395.0,63809.0,29905.0,4670.0,156900.0
2243,20210721,100000,28050.0,25399.0,63689.0,29877.0,4677.0,156820.0
2244,20210721,110000,28109.0,25345.0,64045.0,29835.0,4673.0,157150.0
2245,20210721,120000,28241.0,25493.0,64440.0,29933.0,4677.0,157680.0
2246,20210721,130000,28170.0,25315.0,64204.0,29780.0,4670.0,157400.0
2247,20210721,140000,28166.0,25345.0,64253.0,29692.0,4669.0,157270.0
2248,20210721,150000,28146.0,25281.0,64135.0,29670.0,4661.0,156920.0
2249,20210721,160000,28177.0,25326.0,64290.0,29714.0,4695.0,157200.0
2250,20210721,170000,28176.0,25354.0,64462.0,29763.0,4689.0,157760.0
2251,20210721,180000,28142.0,25296.0,64574.0,29727.0,4720.0,157930.0
2252,20210721,190000,28084.0,25291.0,64505.0,29698.0,4718.0,158090.0
2253,20210721,200000,28205.0,25279.0,64590.0,29740.0,4710.0,158200.0
2254,20210721,210000,28246.0,25288.0,64621.0,29744.0,4716.0,158390.0
2255,20210721,220000,28331.0,25287.0,64626.0,29764.0,4729.0,158270.0
2256,20210721,230000,28748.0,25286.0,64627.0,29729.0,4737.0,158670.0
2257,20210722,0,28618.0,25301.0,64582.0,29730.0,4747.0,158670.0
2258,20210722,80000,28619.0,25301.0,64643.0,29712.0,4743.0,158450.0
2259,20210722,90000,28609.0,25330.0,64733.0,29766.0,4755.0,158800.0
2260,20210722,100000,28668.0,25324.0,64738.0,29839.0,4766.0,159050.0
2261,20210722,110000,28709.0,25139.0,64105.0,29743.0,4746.0,158900.0
2262,20210722,120000,28731.0,25300.0,65040.0,29894.0,4732.0,159640.0
2263,20210722,130000,28702.0,25352.0,65102.0,30017.0,4763.0,159690.0
2264,20210722,140000,28605.0,25355.0,65137.0,29975.0,4765.0,159590.0
2265,20210722,150000,28594.0,25314.0,64993.0,30035.0,4759.0,159770.0
2266,20210722,160000,28497.0,25255.0,64782.0,29886.0,4753.0,159100.0
2267,20210722,170000,28503.0,25236.0,64738.0,29901.0,4734.0,159100.0
2268,20210722,180000,28517.0,25300.0,64778.0,29852.0,4719.0,159010.0
2269,20210722,190000,28637.0,25272.0,64954.0,29943.0,4724.0,159500.0
2270,20210722,200000,28640.0,25317.0,65075.0,29953.0,4723.0,159610.0
2271,20210722,210000,28646.0,25325.0,65150.0,29951.0,4729.0,159760.0
2272,20210722,220000,28630.0,25332.0,65130.0,29978.0,4727.0,159860.0
2273,20210722,230000,28638.0,25286.0,65058.0,29930.0,4729.0,159910.0
2274,20210723,0,28639.0,25329.0,65240.0,29997.0,4726.0,159980.0
2275,20210723,80000,28631.0,25366.0,65388.0,30042.0,4731.0,160320.0
2276,20210723,90000,28584.0,25317.0,65182.0,29974.0,4735.0,159900.0
2277,20210723,100000,28612.0,25341.0,65243.0,30010.0,4749.0,160180.0
2278,20210723,110000,28445.0,25326.0,64700.0,29905.0,4715.0,159400.0
2279,20210723,120000,28348.0,25319.0,64670.0,29926.0,4731.0,159280.0
2280,20210723,130000,28615.0,25328.0,64716.0,29953.0,4734.0,159920.0
2281,20210723,140000,28602.0,25303.0,64692.0,29948.0,4736.0,159840.0
2282,20210723,150000,28599.0,25329.0,64888.0,29942.0,4744.0,159680.0
2283,20210723,160000,28469.0,25345.0,64771.0,29938.0,4743.0,159680.0
2284,20210723,170000,28220.0,25244.0,64656.0,29761.0,4723.0,158600.0
2285,20210723,180000,28299.0,25231.0,64796.0,29840.0,4742.0,158900.0
2286,20210723,190000,28266.0,25189.0,64908.0,29840.0,4729.0,158840.0
2287,20210723,200000,28253.0,25260.0,64799.0,29844.0,4730.0,158750.0
2288,20210723,210000,28284.0,25245.0,64841.0,29894.0,4731.0,159130.0
2289,20210723,220000,28258.0,25225.0,64852.0,29910.0,4733.0,159230.0
2290,20210723,230000,28234.0,25203.0,64820.0,29878.0,4732.0,159060.0
2291,20210724,0,28236.0,25211.0,64933.0,29909.0,4728.0,159270.0
2292,20210726,80000,28064.0,25092.0,64538.0,29734.0,4718.0,158150.0
2293,20210726,90000,28049.0,24952.0,64340.0,29651.0,4696.0,157530.0
2294,20210726,100000,27966.0,24993.0,64326.0,29608.0,4707.0,157460.0
2295,20210726,110000,28138.0,25231.0,64324.0,29780.0,4713.0,157840.0
2296,20210726,120000,28100.0,25194.0,64029.0,29777.0,4706.0,157320.0
2297,20210726,130000,28194.0,25350.0,64318.0,29904.0,4718.0,158290.0
2298,20210726,140000,28258.0,25348.0,64328.0,29999.0,4713.0,158410.0
2299,20210726,150000,28284.0,25354.0,64500.0,30169.0,4716.0,159060.0
2300,20210726,160000,28200.0,25349.0,64457.0,30274.0,4707.0,159050.0
2301,20210726,170000,28223.0,25260.0,64189.0,30316.0,4699.0,159130.0
2302,20210726,180000,28210.0,25275.0,64053.0,30378.0,4698.0,159400.0
2303,20210726,190000,28225.0,25240.0,64121.0,30485.0,4689.0,159840.0
2304,20210726,200000,28286.0,25298.0,64146.0,30490.0,4689.0,159760.0
2305,20210726,210000,28315.0,25255.0,64180.0,30549.0,4701.0,159890.0
2306,20210726,220000,28363.0,25318.0,64420.0,30603.0,4705.0,160240.0
2307,20210726,230000,28373.0,25361.0,64558.0,30638.0,4713.0,160520.0
2308,20210727,0,28390.0,25411.0,64667.0,30628.0,4713.0,160500.0
2309,20210727,80000,28415.0,25379.0,64744.0,30621.0,4708.0,160630.0
2310,20210727,90000,28335.0,25301.0,64610.0,30549.0,4698.0,160070.0
2311,20210727,100000,28294.0,25274.0,64476.0,30480.0,4702.0,159700.0
